/local_home/bodenstse/cholec80_1fps/frames/4/57/00000000.png,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0014184371499074261
/local_home/bodenstse/cholec80_1fps/frames/4/57/00000001.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001342341649648452
/local_home/bodenstse/cholec80_1fps/frames/4/57/00000002.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015774742619980345
/local_home/bodenstse/cholec80_1fps/frames/4/57/00000003.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016028474102231037
/local_home/bodenstse/cholec80_1fps/frames/4/57/00000004.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022906506673059245
/local_home/bodenstse/cholec80_1fps/frames/4/57/00000005.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001442292999570192
/local_home/bodenstse/cholec80_1fps/frames/4/57/00000006.png,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0018490488386084028
/local_home/bodenstse/cholec80_1fps/frames/4/57/00000007.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013035692665676992
/local_home/bodenstse/cholec80_1fps/frames/4/57/00000008.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017336927695568614
/local_home/bodenstse/cholec80_1fps/frames/4/57/00000009.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015032368783509111
/local_home/bodenstse/cholec80_1fps/frames/4/57/00000010.png,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0011577997637942526
/local_home/bodenstse/cholec80_1fps/frames/4/57/00000011.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022957368365045796
/local_home/bodenstse/cholec80_1fps/frames/4/57/00000012.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018192167608302946
/local_home/bodenstse/cholec80_1fps/frames/4/57/00000013.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001106598300523815
/local_home/bodenstse/cholec80_1fps/frames/4/57/00000014.png,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0011575759667552768
/local_home/bodenstse/cholec80_1fps/frames/4/57/00000015.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015869011862093294
/local_home/bodenstse/cholec80_1fps/frames/4/57/00000016.png,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0019863529282108804
/local_home/bodenstse/cholec80_1fps/frames/4/57/00000017.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018461182949503616
/local_home/bodenstse/cholec80_1fps/frames/4/57/00000018.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015787079451568037
/local_home/bodenstse/cholec80_1fps/frames/4/57/00000019.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002250970956994717
/local_home/bodenstse/cholec80_1fps/frames/4/57/00000020.png,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0011757627125140342
/local_home/bodenstse/cholec80_1fps/frames/4/57/00000021.png,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0019272440376867613
